Depth_m,GR,CALI,Vsh,PHIT,PHIE,NPHI,RHOB,RT,Vp,Vs,VpVs,PoissonRatio,AI,Sw,So,Sg,Zone,Overpressure_Flag,Bad_Hole_Flag,Pay_Flag
757.0,70.66897328317197,8.558532175415138,0.4963559349322839,0.38297665447582707,0.32594883385895085,0.5047819545900143,2.043359231240589,1.254784383777471,2691.143905466058,1228.3056090117345,2.1909400117705955,0.36842860535513244,5498.973741830921,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
758.0,60.5631852545446,8.611225763700634,0.41963459710445744,0.36593621258748443,0.3198683640469604,0.47954673398092235,2.0688073308915693,1.4155327822458659,2796.4830260445096,1327.8308798755083,2.106053616034819,0.35445916030622526,5785.384584994721,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
759.0,50.914926419930616,8.625059254724006,0.31442568545515703,0.34614938891329455,0.31349791124961063,0.4337007253787411,2.094057615455263,1.6776414891444589,2904.764645653281,1433.045550159544,2.02698696167047,0.3391598297683948,6082.744527335462,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
760.0,47.96139037287011,8.63258128449967,0.2532391923335569,0.33629825229751115,0.3107490829590086,0.4027102864249065,2.109928386810905,1.9197457242555072,2940.5183294388676,1471.3431123252149,1.9985265875828677,0.33300538492606874,6204.283095220848,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
761.0,53.38204523324017,8.65499408603181,0.274623756233653,0.3428526016343554,0.3146059608457633,0.4200061556376848,2.1132121522826477,1.7645326893968774,2900.183509521439,1435.1610734562003,2.0208069764163303,0.3378550603965066,6128.703036170443,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
762.0,66.90823629835955,8.668162506110928,0.40316715204625075,0.36595463058967737,0.321692364731784,0.4711297020714456,2.0922403132012004,1.3526849702834878,2775.5453528505923,1313.0401491317318,2.1138312904490886,0.35583643557353706,5807.10787835226,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
763.0,86.26176377294844,8.644723790952671,0.6073509107444423,0.3973179340136005,0.32492451129012234,0.5350437785413236,2.0412396344888837,1.0127677482355768,2609.287592251161,1141.860021716469,2.285120367318599,0.3815664053698335,5326.18125108314,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
764.0,99.68380673246492,8.578019382955318,0.7697406815823464,0.4,0.30763111821011846,0.56858001862945,2.0281626886832798,0.9444769071588677,2552.4486656853323,1066.8846392174432,2.392431732410681,0.39415143478807557,5176.781148522414,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
765.0,101.45137611910269,8.479881665567497,0.8248486582064569,0.4,0.30101816101522516,0.5808204060506706,2.020628274327514,0.9342604714171475,2542.56787093102,1049.211946646005,2.4233119714837374,0.3973820290242606,5137.584529399928,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
766.0,100.34678821639439,8.40064548857079,0.7957822286313199,0.4,0.30450613256424164,0.5792221397197473,2.013232840916203,0.9633478715898148,2545.919987437716,1056.9603627805984,2.4087185074187993,0.3958750884637148,5125.529729054576,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
767.0,95.86558226823804,8.39077472775423,0.7222339996451002,0.4,0.313331920042588,0.5636236834706051,2.0098025886336224,1.06360938121276,2545.1457519146284,1068.6863068244415,2.381564857397141,0.3929760427275832,5115.240520647887,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
768.0,88.28706366835924,8.428999598142235,0.664339382010594,0.4,0.32027927415872876,0.5466773078265706,2.0147724648945475,1.1483989430605337,2542.934100830108,1076.5713059563293,2.3620675070576898,0.39081450628477543,5123.433606393876,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
769.0,83.59569368855769,8.467684853380202,0.6328625592431963,0.4,0.3240564928908165,0.5349853338491416,2.0259101958686223,1.1176400659433863,2556.450159780655,1093.2384920031916,2.3384194560295377,0.3880982546251857,5179.138443929598,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
770.0,76.69369970975775,8.503717767422822,0.5373329422192331,0.4,0.3355200469336921,0.5183184294233143,2.030095008545982,1.1755186763451868,2612.0604449848815,1155.705063227743,2.2601445023436306,0.37829377131093694,5302.730871384204,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
771.0,59.61323687123564,8.539207692570711,0.35413989430161513,0.37331217425054386,0.33365075407136574,0.335381445739354,1.9238254989615158,4.417509498805387,1654.9394188948386,500.0,3.309878837789677,0.4497754859798899,3183.8146533064437,0.5471794696493049,0.0,0.45282053035069514,Zona Dangkal (TSZ),0,0,1
772.0,42.767791482560995,8.539244464185693,0.1948757110163083,0.34640311460873324,0.3261514486314411,0.28603265109468967,1.970535490384434,5.2532735892394875,1800.3884480770248,550.2810023503989,3.2717619550503816,0.4484771190968095,3547.7293334139304,0.5571451525312756,0.0,0.4428548474687244,Zona Dangkal (TSZ),0,0,1
773.0,37.3034749529652,8.477892711341413,0.1308325307833179,0.334628351951746,0.3214942697044367,0.26755828678287813,1.9930413598565804,5.153640395212172,1920.5898824651395,661.3851725997893,2.903890141527723,0.43272858985262974,3827.8150710751115,0.595397119245487,0.0,0.404602880754513,Zona Dangkal (TSZ),0,0,1
774.0,38.80034409590656,8.394310721866297,0.12948441712860576,0.33363468197198176,0.3206745342732728,0.27427461793694335,2.0031122634738106,4.606347261462601,2011.8532480571744,735.7221470453615,2.7345285936229025,0.42281147326944446,4029.9679134929443,0.6524019630316976,0.0,0.3475980369683024,Zona Dangkal (TSZ),0,0,0
775.0,38.66220885138023,8.353274388620573,0.1509197145502676,0.33518156723119685,0.3200059152964838,0.29495525892926133,2.0186270670971367,3.722679945109298,2126.9237186422565,824.9737337787753,2.578171439349864,0.41145690880554997,4293.465788102154,0.7197976177418018,0.0,0.28020238225819816,Zona Dangkal (TSZ),0,0,0
776.0,38.87404239954102,8.352536972756397,0.19074955798147614,0.3355671006501794,0.31636431781353525,0.32185878335189716,2.048957855741503,2.955772013255666,2303.8923981836447,961.5416822997479,2.396040068354974,0.39453719566942386,4720.57842804151,0.7961214556970772,0.0,0.20387854430292285,Zona Dangkal (TSZ),0,0,0
777.0,45.25034576886441,8.349439277608244,0.2595936731178863,0.3366391910889373,0.3104223698498739,0.3597014819348604,2.090089191343533,2.408440427355484,2510.1717506120217,1117.9407196709049,2.2453531805791602,0.3762869529783268,5246.482844370061,0.8808934437732701,0.0,0.11910655622672994,Zona Dangkal (TSZ),0,0,0
778.0,53.31895419621044,8.361899082068595,0.3121408234198162,0.3372510417211347,0.30567009636252696,0.3935533767244112,2.123072786048327,1.9454120523427136,2782.6989386910586,1333.0318949139928,2.087496142671514,0.35108588821079323,5907.872388500548,0.97080431683623,0.0,0.02919568316376997,Zona Dangkal (TSZ),0,0,0
779.0,55.47211308547436,8.433862342925046,0.3219153537564277,0.3382928026632492,0.3056223084904712,0.3986047733578938,2.119584327354249,1.7217091367710742,2890.114806857933,1419.8886480926362,2.035451731190527,0.340919548641365,6125.842048870528,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
780.0,58.39121581442362,8.53862547675214,0.36933437630553917,0.34973691379641625,0.31098595431800924,0.4160859818461045,2.0976697908291024,1.5141322676791535,2804.755474667981,1342.395510328217,2.0893659529464723,0.3514314616701002,5883.450829873564,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
781.0,68.13213022442656,8.611777357944629,0.4731270444511243,0.3707658129590706,0.31814001297841754,0.4628870393225253,2.069681374639522,1.193965809030929,2664.961341942513,1210.2509593060315,2.2019906875104858,0.3700881292056292,5515.620853552767,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
782.0,76.2724128514388,8.635800263597183,0.5443880436103031,0.3872025537782674,0.3239660215585881,0.49315862215454564,2.0464039529912776,1.032296718140094,2598.4717475846196,1143.190126437744,2.273000516267254,0.37999610266562195,5317.522855993319,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
783.0,76.64386193012263,8.625834451190768,0.5432065322461498,0.39258997390386713,0.3286127424081893,0.49655052989233023,2.0363638058735307,1.041680962640417,2607.65028617441,1151.0541407117244,2.26544538084198,0.37900033289500284,5310.1246611413235,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
784.0,72.37614554842608,8.578447858236252,0.4993229929711367,0.39098386011984154,0.3324156907483073,0.49705127200852967,2.03308254499621,1.1230355952288567,2635.166634895363,1181.2042675615835,2.2309152678014477,0.3742765537254209,5357.511288562164,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
785.0,61.62673401934417,8.479097607737089,0.4310539175799983,0.38628835567170233,0.3363350229633554,0.48899241185927567,2.0370863141492603,1.2687654410835676,2680.1074078179686,1229.5990241955237,2.179659673665936,0.3666992380148891,5459.610120916034,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
786.0,50.392435561913544,8.35524695300591,0.36210797525036575,0.38325311549141455,0.34161941259371736,0.4727090069011423,2.045679754589895,1.454754058386221,2736.4408728132053,1287.143791265812,2.1259791574040965,0.35794596481439694,5597.881693146275,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
787.0,48.62984870554831,8.287828916493565,0.35442670912812985,0.3904880186365738,0.3489682036167764,0.4728298715900561,2.043358444527956,1.4122341327333698,2720.1289446981473,1274.9018397686864,2.1335987288179594,0.3592438848893196,5558.198449353876,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
788.0,54.356403465439165,8.32607912066267,0.398376782357716,0.4,0.3521947861170741,0.48260402444992645,2.0347936581483532,1.2364012179870996,2676.894958875547,1232.1884261356347,2.172472084704425,0.3655782071263738,5446.92888584926,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
789.0,57.98191110500298,8.42080558906586,0.4103339524577197,0.4,0.35075992570507364,0.4826976916002936,2.0313816121572765,1.2238379923240164,2685.1238701281686,1237.0783170535674,2.1705366856025,0.3652737591350192,5454.511256142945,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
790.0,54.915031884167696,8.488604583131874,0.35004560984460265,0.4,0.35799452681864774,0.47028364992492977,2.0266368006762585,1.3381525639956036,2687.937378870914,1249.0594792839568,2.151969080296974,0.3622957851592281,5447.472809933078,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
791.0,48.166168682688514,8.515140154043271,0.2506516610089522,0.38960809861117746,0.36031132349334805,0.4306555448995124,2.0444367859795767,1.4353333453071753,2747.678847884794,1313.873064314752,2.0912818159628235,0.3517842054507634,5617.4557126736545,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
792.0,43.4346136185469,8.534346344135166,0.19118772583437632,0.36713209067109565,0.3460747458222276,0.3851961906334533,2.078482241274571,1.547322172853781,2858.473547713898,1413.4947043011289,2.0222739703345454,0.338166334517685,5941.286506076457,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
793.0,47.04970358428031,8.543336806605632,0.21291180582287414,0.35284687588309105,0.33030929622612254,0.38455667268789495,2.094478507239338,1.6216517105048742,2909.967128595689,1452.2682894125073,2.0037393571217277,0.3341609482167663,6094.863607616641,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
794.0,61.40291890716316,8.527017053234623,0.34055029865139663,0.3543464830614662,0.3181446428716699,0.4278534511030146,2.0914504534527683,1.5735676639368046,2850.031164963228,1384.104742191447,2.0591152375150354,0.34567689570745164,5960.6989723168645,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
795.0,79.18068495568131,8.51502378059624,0.5569335021939795,0.3710542004227688,0.309058445819197,0.48916473999218957,2.073416666374121,1.419252068154425,2683.6008125113312,1212.3101241079605,2.2136256714724483,0.3717994282865036,5564.2226505561275,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
796.0,93.80090923505348,8.533251339657339,0.7533771826499626,0.3883830492839666,0.3006033710463997,0.5424905153269592,2.054726671689365,1.19921536850739,2541.711830096587,1060.5314481449102,2.396639755042219,0.39460109087202855,5222.523089047845,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
797.0,101.72118532182742,8.541285007943094,0.8513520563329683,0.3939707828489254,0.2933484320148628,0.5664419465622329,2.043361525495952,1.0054321578812686,2478.339817248322,989.9344658493942,2.503539277341789,0.40508207491348974,5064.144229669891,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
798.0,104.32289263359908,8.479060920120235,0.8647270019395865,0.3879141830773649,0.28728222251466484,0.5689245282716919,2.0496681397220184,0.963819611824328,2475.8194132898047,985.4777337907728,2.512303757251046,0.4058676491348132,5074.608171125373,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
799.0,102.66973613754791,8.36852372800616,0.8444698140259109,0.3780746056161384,0.2822928280483644,0.5675851667346293,2.0766493926761376,1.0506020151096556,2533.379577667771,1038.0677488996885,2.4404761445994785,0.3991106362948731,5260.941161381907,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
800.0,98.90473993654487,8.308105355192696,0.8215176228973973,0.372090863127572,0.2803871027140509,0.5554383873436167,2.0993082399651133,1.175397526334456,2564.2958142597204,1068.2778895299484,2.4004014680000845,0.3950004949247391,5383.247332583481,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
801.0,96.37452831661147,8.359493815428422,0.7903242259277362,0.3717814273151042,0.2836330666879686,0.5426410378757045,2.096674356585901,1.1779533884474669,2543.9696057478573,1056.2216345760016,2.4085566158366767,0.39585817488366004,5333.875836305477,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
802.0,91.07169554613915,8.45526425140483,0.7243220934060481,0.3724872789522088,0.29154704925487285,0.5314368520788124,2.080865218187163,1.0708513787712486,2555.7878272754765,1077.3380197956963,2.3723174902526414,0.391959409074864,5318.24999484368,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
803.0,79.11937301424885,8.456459314814733,0.6103026171100397,0.3682917592567187,0.30086093189638785,0.5050510781359097,2.084748194288755,1.0988902819200803,2627.2225690334744,1156.428565453619,2.2718416403030686,0.3798442138499558,5477.0975067872005,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
804.0,67.90839037784404,8.355982275718212,0.4972948361330222,0.3610239655860889,0.3071633594442205,0.47903052627483383,2.1070831948782005,1.2783214496434796,2741.2916132920136,1269.920638358987,2.158632225108458,0.36337652130316705,5776.129490628153,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
805.0,62.522989432643364,8.29245489425715,0.4416335663975302,0.3558495419793363,0.30870301128175776,0.46657584243104505,2.115568956067337,1.3944064939981056,2819.489059151036,1343.5334950752917,2.0985625363906775,0.3531124611285748,5964.823525511436,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
806.0,59.94342900064625,8.316953757761034,0.43807837505000197,0.3528296018241591,0.30645949623315905,0.460793593991455,2.1038025916922667,1.3576757677925662,2807.988621114754,1334.536992213679,2.1040920090622364,0.35410844546988707,5907.453738543614,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
807.0,63.38404825780045,8.346003044432532,0.4725717043956203,0.3518798079869592,0.3019932758061189,0.46641051802967515,2.089153221679253,1.3171168977965593,2737.78163080911,1270.8840642105085,2.1542339761021863,0.36266467968119087,5719.645314259132,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
808.0,69.70581534157294,8.347053324872123,0.49945770359951047,0.34984419096671265,0.2974244780953538,0.46685881575177846,2.090954541576316,1.371927417730031,2690.175209837972,1227.0027008622728,2.192477007546486,0.3686614515523109,5625.0340726467275,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
809.0,71.32892262943399,8.40225442564352,0.4895756764731526,0.34610184451968556,0.2952689311218863,0.4593772552648563,2.106222688889621,1.4809665138849095,2719.624091582331,1253.096640521246,2.170322705877704,0.36524003106947345,5728.13396694153,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
810.0,68.66751842062757,8.57204810092681,0.4699882361021167,0.34569917551021223,0.296956811794212,0.4530533267698766,2.1150973105120974,1.4478207005575854,2768.808811396977,1297.0818407785034,2.134644649511976,0.3594205566014859,5856.300070307943,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
811.0,64.054530413351,8.778791719633777,0.4395755732693288,0.3474018568012068,0.30158904569374084,0.4414960329989951,2.112271198326235,1.3382245835841722,2804.178506904273,1331.1472441318024,2.1065877717631514,0.35455442626912376,5923.185495099362,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
812.0,61.78065103519895,8.866531856570193,0.40929003933212427,0.34868732596598223,0.3058730511582132,0.43520358865702735,2.112396999448399,1.3072455574874011,2827.464935177596,1355.0668430565202,2.0865870563255027,0.35091740406758365,5972.728445114716,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
813.0,59.79708956878332,8.773621716682868,0.3647469184609782,0.3451591471731424,0.3073904265801355,0.3624398313629899,2.030414392885537,2.540020045097269,2038.7134807284713,710.9952509358147,2.867408014392654,0.43076737585577696,4139.433194240859,0.7240892223818735,0.0,0.27591077761812655,Zona Dangkal (TSZ),0,0,0
814.0,50.00210545364561,8.611466095580104,0.2643444653229168,0.3334403947169738,0.30699745785941757,0.35496912461780605,2.0594399563677417,2.780101879549328,2214.409796355904,874.8039096982698,2.531321330193506,0.40753732904691264,4560.444014387503,0.7776003801932299,0.0,0.22239961980677014,Zona Dangkal (TSZ),0,0,0
815.0,38.73705100203753,8.520202625463599,0.17400332881289446,0.3248385801182061,0.30788168183797954,0.3458459897935276,2.099972407175237,2.837768807240128,2480.6902237976983,1108.5254927167503,2.237828755492196,0.3752456892342417,5209.38102072453,0.8556316902970814,0.0,0.14436830970291858,Zona Dangkal (TSZ),0,0,0
816.0,37.41644705857947,8.519733899234009,0.179157371750579,0.3304031817492054,0.31264493205114047,0.3651016594149672,2.1117126979550584,2.288630111583144,2711.73782715045,1295.801497231135,2.0927108302814,0.3520464324569517,5726.411203118664,0.9357536599461849,0.0,0.06424634005381513,Zona Dangkal (TSZ),0,0,0
817.0,47.4742983461352,8.57007001058087,0.2893892973745118,0.348187542939218,0.3179590184174966,0.41853103658757757,2.097687692709912,1.6408661729188652,2836.3949080498896,1380.622183213763,2.0544323729808767,0.34475387843384825,5949.8706902813165,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
818.0,62.37667926800168,8.650079240794632,0.44639211665398487,0.36764264797406154,0.3184088140336364,0.4739862124543751,2.0766612996706306,1.448646205197032,2706.818769434201,1249.3039302358534,2.166661533613511,0.36466083929657034,5621.145783706084,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
819.0,70.75639020527525,8.726805197313361,0.5302852464029909,0.37462414456316323,0.3150268475207072,0.5021228649393804,2.076247780365222,1.3709553292461774,2644.1777925702863,1183.6745787546195,2.2338722483609534,0.37469253375918893,5489.96827271507,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
820.0,65.62450590086713,8.747610495843059,0.4762106556217003,0.3650178524823331,0.31287023522906204,0.4826444441408393,2.09125222072635,1.400246521961547,2669.355635455536,1213.4075483701636,2.199883822249982,0.36977433143931043,5582.295900554786,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
821.0,54.856596003687436,8.681539975499543,0.3641690308646862,0.3516543823403945,0.3132358916555281,0.4108546644294785,2.0698811681417975,1.9492499443247242,2367.476016700931,982.3786675769547,2.409942413082249,0.39600281482416305,4900.394022996612,0.8774667710243711,0.0,0.1225332289756289,Zona Dangkal (TSZ),0,0,0
822.0,51.74171689396608,8.548579682754454,0.32140803634618226,0.34990454052980946,0.3161659011457197,0.41779665112819475,2.0829681170710623,1.7121954625372342,2726.1094720032693,1285.0462985563904,2.1214095360344265,0.3571583011701039,5678.399113828238,0.960582674050342,0.0,0.039417325949657966,Zona Dangkal (TSZ),0,0,0
823.0,58.585884689920874,8.417499671886777,0.36914085733978996,0.3593586238738636,0.31956243872109,0.44347765827595176,2.071152309946495,1.6474436965836599,2838.5948456521865,1370.356542412917,2.0714279516292913,0.348061896950475,5879.16227157474,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
824.0,63.558671672790794,8.358255998439477,0.4169747324076419,0.36527283721761566,0.319579974151237,0.4549081461398832,2.0641036461943694,1.7108319901123406,2787.734564577789,1320.9946371768524,2.110329963591345,0.3552190305890233,5754.173079367087,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
825.0,56.68672990987124,8.382203744269924,0.37218215754396344,0.3546084883797024,0.31501480269313403,0.35669046850366726,2.001177360865673,2.9081250148519118,2022.0371293193311,695.757126391446,2.9062399113418422,0.43285193021905505,4046.454926023661,0.7309877245279927,0.0,0.26901227547200735,Zona Dangkal (TSZ),0,0,0
826.0,45.03076555243956,8.456553537239813,0.26217713454854846,0.3319620114900286,0.3058521568046002,0.33099750241573905,2.0601791913902705,2.6227132374063995,2244.7502452839194,900.0655095419,2.493985406047182,0.4042138842155314,4624.587745202137,0.7844676239013058,0.0,0.21553237609869424,Zona Dangkal (TSZ),0,0,0
827.0,40.29066851655264,8.551145550255615,0.19651457343338377,0.3137104508218438,0.29521584819438906,0.34601121650963035,2.123735735230324,2.2691954163450414,2653.4940413618965,1245.5547185294986,2.130371313188561,0.35869646656373533,5635.320118860991,0.8928847384431347,0.0,0.10711526155686535,Zona Dangkal (TSZ),0,0,0
828.0,40.867954199848995,8.615236443542566,0.1971467835428291,0.30542382398787,0.28735982663290205,0.37492023958009235,2.162293333723408,2.2251131535357183,2943.951582603821,1482.3013427680758,1.9860682154589657,0.3301899775429148,6365.686881868719,0.9655790056771748,0.0,0.034420994322825194,Zona Dangkal (TSZ),0,0,0
829.0,42.869465723105336,8.587968079231048,0.21443481273773732,0.3019932587794185,0.2825658984110914,0.37081959325213726,2.1863085053828306,2.223793587439953,3079.4445003624287,1590.4117035430131,1.9362561866856536,0.3181215020125195,6732.615702996759,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
830.0,46.36399251904762,12.541647813440381,0.24942902624864138,0.303002734601064,0.28032943148839834,0.43106622904281955,2.1154958278161997,2.1034407324161695,3054.5469915970334,1565.2259844906407,1.9515054195775128,0.3219609972342335,6461.8814165920485,1.0,0.0,0.0,Zona Dangkal (TSZ),0,1,0
831.0,46.50892395393671,12.510898004500055,0.2918229837844963,0.30815941182719103,0.28118101211498514,0.3815184198923443,2.112072485146225,1.9661598644341303,3006.3558340718196,1519.7788040472146,1.978153548441265,0.3283610361508577,6349.64143770192,1.0,0.0,0.0,Zona Dangkal (TSZ),0,1,0
832.0,44.32159782356647,11.630008341971775,0.3026595226775184,0.315395072658665,0.2867578760149512,0.4048338490818594,2.100076965355534,1.8433931274381623,2957.582906200301,1478.1744039977928,2.0008348799717934,0.3335186945573094,6211.151734440528,1.0,0.0,0.0,Zona Dangkal (TSZ),0,1,0
833.0,49.35074533800393,8.255257681613077,0.3197487683319529,0.33014500910419364,0.29847597109459145,0.37755240491551295,2.1440587656674506,1.6625537693323813,2882.711781303359,1414.1207867836138,2.038518780181446,0.34154945954986327,6180.703463596298,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
834.0,60.207050365928474,8.2,0.3857098091774385,0.35444772525355855,0.3134335359122804,0.41955293350396244,2.088864387282002,1.3764096346422237,2766.907027583691,1308.6078950112362,2.114389679392797,0.3559345064293257,5779.693552839873,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
835.0,65.81188164095428,8.227110039489542,0.4518940485269939,0.37625192483702746,0.32524412316282386,0.4582960886574864,2.0534116049269744,1.148847618695751,2694.391880448175,1238.1121725458938,2.1762098299282333,0.36616305515579184,5532.695555533295,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
836.0,66.393110469203,8.368184058980194,0.47260319028968845,0.3846654615725597,0.33012722427252555,0.4801174811204199,2.055933991041357,1.180821811933941,2691.4300246071934,1232.3418797847494,2.1839962341272536,0.3673683605686768,5533.402472099205,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
837.0,67.07528740279263,8.518191336304396,0.4632898367974083,0.3816068330481274,0.32856846282703456,0.4852543286039061,2.064882037358974,1.3182352462856475,2704.682879897911,1244.842468230905,2.172710964578227,0.36561570751996836,5584.851095453536,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
838.0,66.7815359651861,8.613245701455726,0.44315235569431344,0.37414503278330985,0.3244040569885349,0.4758870417839267,2.0697314481422264,1.3581671095498402,2733.074259278681,1271.6033212452933,2.149313558415493,0.36186123424715394,5656.729744537107,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
839.0,66.59885062003111,8.67122436127109,0.44419830227209944,0.3691393064048252,0.3199479904427481,0.46714189749367696,2.0730213431321105,1.3690155192102413,2745.0677029444864,1281.3903256190388,2.1422572404847418,0.36069575555519534,5690.583936546556,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
840.0,69.27779115530824,8.723507358672235,0.4765538218332674,0.3668349788783334,0.31438999552835467,0.46335746142762274,2.0778804588431563,1.4545196117045032,2731.90736876601,1265.3727688423944,2.1589743639459313,0.36343164658859867,5676.576936928517,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
841.0,73.94400882976781,10.497931456404165,0.5255575624551622,0.36452494073553954,0.30705128894341477,0.541160944647165,1.995872060815598,1.5316544399287382,2695.9437542268115,1227.6412590858095,2.1960354739416355,0.36919800966657107,5380.758816591606,1.0,0.0,0.0,Zona Dangkal (TSZ),0,1,0
842.0,79.34782303027492,12.978099467576907,0.577860920695237,0.3627677481153789,0.2998789566380317,0.5359086545614701,2.0404927949363016,1.3692591741466429,2660.3822590408618,1189.5084799425745,2.2365391284720357,0.37506581761315383,5428.49083134924,1.0,0.0,0.0,Zona Dangkal (TSZ),0,1,0
843.0,81.49807686995453,10.559785337122092,0.6071554251816859,0.3616840919813242,0.2958045543868123,0.5693039576262913,2.05084623810828,1.1704073693802581,2667.7072141909657,1190.918834509881,2.240041165600385,0.3755533031924242,5471.057304597862,1.0,0.0,0.0,Zona Dangkal (TSZ),0,1,0
844.0,76.37533937334719,8.720455898898718,0.5673101912660701,0.35670922088619994,0.29599978798800364,0.492842194849529,2.109767435037529,1.2109343819482377,2717.3570721339697,1238.8969584548042,2.193368103448371,0.36879614502183306,5732.9914601571745,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
845.0,62.54009392006371,8.755797591726282,0.43716455989027975,0.343312904094165,0.2982876337072712,0.4543582586987348,2.1258467968043178,1.5442326304280052,2834.553987001308,1356.7090643040578,2.089286540187841,0.35141681114942935,6025.827513635639,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
846.0,47.207312644208834,8.718521570369013,0.30447054495660064,0.3285350752500688,0.29852629923044494,0.38965072907176346,2.1303247532685146,2.1218877977793644,2844.916632248917,1385.339492529705,2.053588053751319,0.34458650799740737,6060.5963226651675,0.9652358899885758,0.0,0.03476411001142421,Zona Dangkal (TSZ),0,0,0
847.0,45.22544828705056,8.58154678888309,0.29886891021965856,0.32507391786908385,0.2959275715967735,0.3862103358444521,2.1473037261794548,2.0583031831392637,3006.5757534673817,1518.9615072563984,1.979362702151659,0.3286425197962625,6456.031318461311,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
848.0,58.00072392415406,8.426077421564106,0.42087243488761666,0.3327235814268964,0.2907133262689966,0.42699699735153485,2.1461002642493834,1.723334140447197,2896.2032159441465,1410.249757961185,2.053681058687946,0.3446049587901631,6215.542487057646,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
849.0,71.32429591836188,8.345571159627823,0.5413859953717797,0.3385489789283402,0.28356327614657445,0.46524855886711414,2.143323879760974,1.449682343071254,2783.29920299972,1298.0912588214346,2.1441475582593,0.3610095226464899,5965.511646308986,1.0,0.0,0.0,Zona Dangkal (TSZ),0,0,0
